Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears
43,No,Travel_Frequently,,Sales,15,Master,Life Sciences,754,4,Male,47,2,2,Sales Executive,4,Married,6804,3,Y,No,18,3,3,1,7
28,No,Travel_Frequently,,Sales,1,Bachelor,Life Sciences,1927,3,Male,42,2,2,Sales Executive,4,Married,6834,1,Y,Yes,12,3,3,1,7
40,No,Travel_Rarely,107,Sales,10,Master,Technical Degree,1239,2,Female,84,2,2,Sales Executive,2,Divorced,6852,7,Y,No,12,3,2,1,7
29,No,Travel_Rarely,144,Sales,10,High School,Marketing,463,4,Female,39,2,2,Sales Executive,2,Divorced,8268,1,Y,Yes,14,3,1,2,7
32,No,Travel_Rarely,601,Sales,7,Post-Doc,Marketing,1446,4,Male,97,3,2,Sales Executive,4,Married,9204,4,Y,No,12,3,3,1,7
32,Yes,Travel_Rarely,414,Sales,2,PhD,Marketing,1862,3,Male,82,2,2,Sales Executive,2,Single,9907,7,Y,Yes,12,3,3,0,7
27,No,Travel_Frequently,,Sales,20,Master,Life Sciences,293,4,Female,90,3,2,Sales Executive,3,Single,9981,1,Y,No,14,3,4,0,7
25,No,Travel_Rarely,622,Sales,13,High School,Medical,645,2,Male,,3,1,Sales Representative,3,Married,,1,Y,No,11,3,3,0,7
36,No,Travel_Rarely,1157,Sales,2,PhD,Life Sciences,1556,3,Male,70,3,1,Sales Representative,4,Single,2644,3,Y,Yes,21,4,4,0,7
40,No,Non-Travel,1142,Research & Development,8,Bachelor,Life Sciences,1552,4,Male,72,3,2,Healthcare Representative,4,Divorced,4069,3,Y,Yes,18,3,3,0,8
37,No,Travel_Rarely,124,Research & Development,3,Master,Other,1062,4,Female,35,3,2,Healthcare Representative,2,Single,4107,3,Y,No,15,3,1,0,8
40,No,Travel_Frequently,,Research & Development,2,Bachelor,Medical,807,3,Female,38,4,2,Healthcare Representative,2,Married,4244,1,Y,No,24,4,4,1,8
43,No,Travel_Rarely,1473,Research & Development,8,PhD,Other,526,3,Female,74,3,2,Healthcare Representative,3,Divorced,4522,4,Y,Yes,14,3,4,0,8
34,No,Travel_Frequently,653,Research & Development,10,PhD,Technical Degree,1597,4,Male,92,2,2,Healthcare Representative,3,Married,5063,1,Y,No,14,3,2,1,8
31,No,Travel_Rarely,1398,Human Resources,8,Bachelor,Medical,1461,4,Female,96,4,1,Human Resources,2,Single,,9,Y,No,18,3,4,0,8
36,No,Travel_Rarely,1041,Human Resources,13,Master,Human Resources,829,3,Male,36,3,1,Human Resources,2,Married,2143,4,Y,No,13,3,2,1,8
26,Yes,Travel_Frequently,426,Human Resources,17,PhD,Life Sciences,608,2,Female,58,3,1,Human Resources,3,Divorced,2741,0,Y,Yes,11,3,2,1,8
26,No,Travel_Rarely,1355,Human Resources,25,High School,Life Sciences,177,3,Female,61,3,1,Human Resources,3,Married,2942,1,Y,No,23,4,4,1,8
44,No,Travel_Rarely,528,Human Resources,1,Master,Life Sciences,1683,3,Female,44,3,1,Human Resources,4,Divorced,3195,4,Y,Yes,18,3,1,3,8
42,No,Travel_Frequently,1474,Research & Development,5,Bachelor,Other,591,2,Male,97,3,1,Laboratory Technician,3,Married,2093,4,Y,No,17,3,4,1,8
36,No,Travel_Frequently,635,Research & Development,18,High School,Medical,286,2,Female,73,3,1,Laboratory Technician,4,Single,2153,1,Y,No,13,3,1,0,8
43,No,Travel_Frequently,313,Research & Development,21,Master,Medical,525,4,Male,61,3,1,Laboratory Technician,4,Married,2258,7,Y,No,20,4,1,1,8
45,No,Travel_Rarely,,Research & Development,1,PhD,Medical,996,4,Female,91,3,1,Laboratory Technician,4,Divorced,2270,3,Y,No,14,3,4,2,8
32,No,Travel_Rarely,1062,Research & Development,2,Master,Medical,471,3,Female,75,3,1,Laboratory Technician,2,Married,2370,1,Y,No,13,3,3,1,8
50,No,Travel_Rarely,,Research & Development,9,Master,Life Sciences,1030,1,Male,64,3,1,Laboratory Technician,4,Married,2380,4,Y,No,18,3,2,0,8
39,Yes,Travel_Rarely,1122,Research & Development,6,Master,Medical,932,4,Male,70,3,1,Laboratory Technician,1,Married,2404,7,Y,Yes,21,4,4,0,8
40,No,Travel_Rarely,543,Research & Development,1,PhD,Life Sciences,2012,1,Male,83,3,1,Laboratory Technician,4,Married,2406,8,Y,No,19,3,3,2,8
33,Yes,Travel_Rarely,,Research & Development,14,Master,Medical,325,3,Male,58,3,1,Laboratory Technician,4,Married,2436,5,Y,Yes,13,3,3,1,8
29,No,Travel_Rarely,1086,Research & Development,7,High School,Medical,912,1,Female,62,2,1,Laboratory Technician,4,Divorced,2532,6,Y,No,14,3,3,3,8
26,No,Travel_Frequently,1096,Research & Development,6,Master,Other,1918,3,Male,61,4,1,Laboratory Technician,4,Married,2544,0,Y,No,18,3,1,1,8
28,Yes,Travel_Frequently,289,Research & Development,2,Bachelor,Medical,1504,3,Male,38,2,1,Laboratory Technician,1,Single,2561,7,Y,No,11,3,3,0,8
42,No,Travel_Rarely,201,Research & Development,1,PhD,Life Sciences,517,2,Female,95,3,1,Laboratory Technician,1,Divorced,2576,3,Y,No,16,3,2,1,8
51,No,Travel_Frequently,,Research & Development,6,Bachelor,Medical,1297,2,Female,40,2,1,Laboratory Technician,3,Single,2838,0,Y,No,14,3,2,0,8
26,No,Travel_Rarely,157,Research & Development,1,Master,Medical,1952,3,Male,95,3,1,Laboratory Technician,1,Single,2867,0,Y,No,13,3,4,0,8
32,No,Travel_Frequently,1005,Research & Development,2,Bachelor,Life Sciences,8,4,Male,79,3,1,Laboratory Technician,4,Single,3068,0,Y,No,13,3,3,0,8
33,Yes,Travel_Rarely,587,Research & Development,10,High School,Medical,584,1,Male,38,1,1,Laboratory Technician,4,Divorced,3408,7,Y,No,13,3,1,3,8
26,No,Travel_Rarely,652,Research & Development,7,Master,Other,1417,3,Male,100,4,1,Laboratory Technician,1,Single,3578,0,Y,No,12,3,4,0,8
37,No,Travel_Rarely,1462,Research & Development,11,Master,Medical,1411,1,Female,94,3,1,Laboratory Technician,3,Single,3629,4,Y,No,18,3,1,0,8
39,No,Travel_Frequently,443,Research & Development,8,High School,Life Sciences,602,3,Female,48,3,1,Laboratory Technician,3,Married,3755,1,Y,No,11,3,1,1,8
33,No,Travel_Rarely,1099,Research & Development,4,PhD,Medical,1502,1,Female,82,2,1,Laboratory Technician,2,Married,3838,8,Y,No,11,3,4,0,8
42,No,Travel_Rarely,1142,Research & Development,8,Master,Life Sciences,1860,4,Male,81,3,1,Laboratory Technician,3,Single,3968,4,Y,No,13,3,4,0,8
26,No,Travel_Rarely,1384,Research & Development,3,PhD,Medical,1177,1,Male,82,4,1,Laboratory Technician,4,Married,4420,1,Y,No,22,4,2,1,8
43,No,Travel_Rarely,,Research & Development,27,Master,Technical Degree,1599,4,Male,87,4,1,Laboratory Technician,2,Divorced,4876,5,Y,No,12,3,3,1,8
29,No,Travel_Rarely,232,Research & Development,19,Master,Technical Degree,611,4,Male,34,3,2,Manufacturing Director,4,Divorced,4262,4,Y,No,12,3,2,2,8
41,No,Travel_Rarely,549,Research & Development,7,Bachelor,Medical,1025,4,Female,42,3,2,Manufacturing Director,3,Single,5003,6,Y,No,14,3,2,0,8
26,No,Travel_Rarely,1066,Research & Development,2,Bachelor,Medical,1018,4,Male,32,4,2,Manufacturing Director,4,Married,5472,1,Y,No,12,3,2,0,8
35,Yes,Travel_Rarely,556,Research & Development,23,Bachelor,Life Sciences,261,2,Male,50,2,2,Manufacturing Director,3,Married,5916,3,Y,Yes,13,3,1,0,8
41,No,Travel_Rarely,483,Research & Development,6,Master,Medical,466,4,Male,95,2,2,Manufacturing Director,2,Single,6032,6,Y,Yes,15,3,4,0,8
42,No,Travel_Rarely,,Research & Development,1,Bachelor,Life Sciences,827,4,Female,43,2,2,Manufacturing Director,4,Married,6062,9,Y,Yes,13,3,4,1,8
37,No,Travel_Rarely,1192,Research & Development,5,Bachelor,Medical,460,4,Male,61,3,2,Manufacturing Director,4,Divorced,6347,7,Y,No,16,3,3,2,8
37,No,Travel_Rarely,446,Research & Development,1,PhD,Life Sciences,635,2,Female,65,3,2,Manufacturing Director,2,Married,6447,6,Y,No,12,3,2,1,8
28,No,Travel_Rarely,1083,Research & Development,29,High School,Life Sciences,1514,3,Male,96,1,2,Manufacturing Director,2,Married,6549,1,Y,No,14,3,2,2,8
32,No,Travel_Rarely,498,Research & Development,3,PhD,Medical,966,3,Female,93,3,2,Manufacturing Director,1,Married,6725,1,Y,No,12,3,3,1,8
32,No,Travel_Rarely,1373,Research & Development,5,PhD,Life Sciences,1966,4,Male,56,2,2,Manufacturing Director,4,Single,9679,8,Y,No,24,4,2,0,8
45,No,Travel_Rarely,,Research & Development,28,Master,Technical Degree,1546,4,Male,97,3,1,Research Scientist,4,Married,2132,4,Y,No,20,4,4,1,8
40,No,Travel_Rarely,,Research & Development,2,Master,Medical,1474,3,Male,68,3,1,Research Scientist,3,Divorced,,2,Y,No,14,3,3,1,8
31,No,Travel_Rarely,,Research & Development,11,PhD,Life Sciences,895,4,Male,48,3,1,Research Scientist,4,Married,2356,3,Y,Yes,19,3,2,1,8
26,Yes,Travel_Frequently,,Research & Development,5,Bachelor,Medical,848,3,Female,88,2,1,Research Scientist,3,Married,2366,1,Y,Yes,14,3,1,1,8
27,Yes,Travel_Rarely,135,Research & Development,17,PhD,Life Sciences,1405,4,Female,51,3,1,Research Scientist,3,Single,2394,1,Y,Yes,13,3,4,0,8
32,Yes,Travel_Frequently,238,Research & Development,5,Bachelor,Life Sciences,1939,1,Female,47,4,1,Research Scientist,3,Single,2432,3,Y,Yes,14,3,1,0,8
42,No,Travel_Frequently,,Research & Development,2,High School,Medical,875,2,Male,35,3,1,Research Scientist,4,Single,2515,5,Y,Yes,14,3,4,0,8
44,No,Travel_Rarely,661,Research & Development,9,Bachelor,Life Sciences,913,2,Male,61,3,1,Research Scientist,1,Married,2559,1,Y,Yes,13,3,4,0,8
38,No,Travel_Rarely,362,Research & Development,1,High School,Life Sciences,662,3,Female,43,3,1,Research Scientist,1,Single,2619,3,Y,No,17,3,4,0,8
45,No,Travel_Rarely,192,Research & Development,10,Bachelor,Life Sciences,544,1,Male,69,3,1,Research Scientist,4,Married,2654,3,Y,No,21,4,4,2,8
30,Yes,Travel_Rarely,1005,Research & Development,3,Master,Technical Degree,297,4,Female,88,3,1,Research Scientist,1,Single,,5,Y,Yes,11,3,3,0,8
33,No,Travel_Rarely,,Research & Development,14,Master,Medical,252,4,Female,72,3,1,Research Scientist,2,Married,2756,1,Y,No,13,3,4,1,8
40,No,Travel_Rarely,1322,Research & Development,2,PhD,Life Sciences,2048,3,Male,52,2,1,Research Scientist,3,Single,2809,2,Y,No,14,3,4,0,8
38,No,Travel_Frequently,1186,Research & Development,3,PhD,Other,1060,3,Male,44,3,1,Research Scientist,3,Married,2821,3,Y,No,16,3,1,1,8
26,No,Travel_Rarely,583,Research & Development,4,Bachelor,Life Sciences,1275,3,Male,53,3,1,Research Scientist,4,Single,,1,Y,Yes,20,4,2,0,8
33,No,Travel_Frequently,1392,Research & Development,3,PhD,Life Sciences,5,4,Female,56,3,1,Research Scientist,3,Married,,1,Y,Yes,11,3,3,0,8
34,Yes,Travel_Rarely,699,Research & Development,6,High School,Medical,31,2,Male,83,3,1,Research Scientist,1,Single,,2,Y,No,11,3,3,0,8
37,No,Travel_Rarely,1439,Research & Development,4,High School,Life Sciences,1394,3,Male,54,3,1,Research Scientist,3,Married,2996,7,Y,Yes,15,3,4,0,8
37,No,Travel_Rarely,408,Research & Development,19,Bachelor,Life Sciences,61,2,Male,73,3,1,Research Scientist,2,Married,3022,4,Y,No,21,4,1,0,8
32,No,Travel_Rarely,120,Research & Development,6,Post-Doc,Life Sciences,231,3,Male,43,3,1,Research Scientist,3,Single,3038,3,Y,No,20,4,1,0,8
32,No,Travel_Rarely,120,Research & Development,6,Post-Doc,Life Sciences,231,3,Male,43,3,1,Research Scientist,3,Single,3038,3,Y,No,20,4,1,0,8
30,No,Travel_Rarely,201,Research & Development,5,Master,Technical Degree,197,4,Female,84,3,1,Research Scientist,1,Divorced,3204,5,Y,No,14,3,4,1,8
29,No,Travel_Frequently,490,Research & Development,10,Master,Life Sciences,1143,4,Female,61,3,1,Research Scientist,2,Divorced,3291,0,Y,No,14,3,4,2,8
55,No,Travel_Rarely,1441,Research & Development,22,Master,Technical Degree,1694,1,Male,94,2,1,Research Scientist,2,Divorced,3537,5,Y,No,12,3,4,1,8
37,No,Travel_Rarely,290,Research & Development,21,Master,Life Sciences,267,2,Male,65,4,1,Research Scientist,1,Married,3564,1,Y,Yes,12,3,1,1,8
37,No,Travel_Rarely,1470,Research & Development,10,Master,Medical,1640,2,Female,71,3,1,Research Scientist,2,Married,3936,1,Y,No,11,3,1,1,8
36,No,Travel_Rarely,188,Research & Development,7,PhD,Other,949,2,Male,65,3,1,Research Scientist,4,Single,4678,2,Y,No,18,3,3,0,8
27,No,Travel_Frequently,1131,Research & Development,15,Master,Life Sciences,1870,4,Female,77,2,1,Research Scientist,1,Married,4774,0,Y,No,19,3,4,1,8
38,No,Travel_Rarely,243,Sales,7,PhD,Marketing,709,4,Female,46,2,2,Sales Executive,4,Single,4028,0,Y,No,20,4,1,0,8
30,No,Travel_Rarely,1329,Sales,29,PhD,Life Sciences,1211,3,Male,61,3,2,Sales Executive,1,Divorced,4115,8,Y,No,19,3,3,3,8
38,No,Travel_Rarely,437,Sales,16,Master,Life Sciences,1583,2,Female,90,3,2,Sales Executive,2,Single,4198,2,Y,No,12,3,2,0,8
26,No,Travel_Rarely,,Sales,29,Bachelor,Medical,618,1,Male,45,3,2,Sales Executive,3,Divorced,4306,5,Y,No,12,3,1,2,8
32,No,Travel_Rarely,117,Sales,13,PhD,Life Sciences,859,2,Male,73,3,2,Sales Executive,4,Divorced,4403,2,Y,No,11,3,3,1,8
49,No,Travel_Rarely,1313,Sales,11,PhD,Marketing,1757,4,Female,80,3,2,Sales Executive,4,Single,4507,3,Y,No,12,3,3,0,8
47,No,Travel_Rarely,249,Sales,2,Bachelor,Marketing,903,3,Female,35,3,2,Sales Executive,4,Married,4537,0,Y,Yes,22,4,1,1,8
28,No,Travel_Rarely,760,Sales,2,PhD,Marketing,846,2,Female,81,3,2,Sales Executive,2,Married,4779,1,Y,Yes,20,4,1,0,8
30,No,Travel_Rarely,,Sales,7,PhD,Marketing,1428,4,Female,73,3,2,Sales Executive,1,Divorced,4779,7,Y,No,14,3,2,2,8
45,No,Travel_Rarely,374,Sales,20,Master,Life Sciences,2046,4,Female,50,3,2,Sales Executive,3,Single,4850,8,Y,No,15,3,3,0,8
27,No,Travel_Frequently,,Sales,2,High School,Life Sciences,1371,4,Male,43,1,2,Sales Executive,4,Single,5071,3,Y,No,20,4,2,0,8
26,No,Travel_Rarely,,Sales,1,Master,Life Sciences,476,3,Male,57,3,2,Sales Executive,3,Married,5296,1,Y,No,17,3,2,1,8
38,No,Travel_Rarely,322,Sales,7,Bachelor,Medical,382,1,Female,44,4,2,Sales Executive,1,Divorced,5605,1,Y,Yes,24,4,3,1,8
40,No,Travel_Rarely,759,Sales,2,Bachelor,Marketing,516,4,Female,46,3,2,Sales Executive,2,Divorced,5715,7,Y,No,12,3,3,2,8
26,Yes,Travel_Rarely,,Sales,4,PhD,Marketing,401,4,Male,48,2,2,Sales Executive,4,Single,5828,1,Y,Yes,12,3,2,0,8
29,No,Travel_Rarely,469,Sales,10,Master,Medical,1650,3,Male,42,2,2,Sales Executive,3,Single,5869,9,Y,No,11,3,3,0,8
41,Yes,Travel_Rarely,1102,Sales,1,Bachelor,Life Sciences,1,2,Female,94,3,2,Sales Executive,4,Single,5993,8,Y,Yes,11,3,1,0,8
39,No,Travel_Rarely,1498,Sales,21,PhD,Life Sciences,1390,1,Male,44,2,2,Sales Executive,4,Married,6120,3,Y,Yes,12,3,4,2,8
33,No,Non-Travel,750,Sales,22,Bachelor,Marketing,160,3,Male,95,3,2,Sales Executive,2,Married,6146,0,Y,No,13,3,1,1,8
27,No,Travel_Rarely,1130,Sales,8,PhD,Marketing,458,2,Female,56,3,2,Sales Executive,2,Married,6214,1,Y,No,18,3,1,1,8
40,Yes,Travel_Rarely,575,Sales,22,Bachelor,Marketing,492,3,Male,68,2,2,Sales Executive,3,Married,6380,2,Y,Yes,12,3,1,2,8
33,No,Travel_Rarely,,Sales,8,PhD,Life Sciences,1560,1,Male,46,3,2,Sales Executive,1,Married,6392,2,Y,No,13,3,4,1,8
47,Yes,Travel_Frequently,719,Sales,27,Bachelor,Life Sciences,785,2,Female,77,4,2,Sales Executive,3,Single,6397,4,Y,Yes,12,3,4,0,8
31,No,Travel_Rarely,1079,Sales,10,Bachelor,Medical,1912,3,Female,86,3,2,Sales Executive,4,Divorced,6583,2,Y,Yes,11,3,4,1,8
36,No,Travel_Rarely,1120,Sales,11,PhD,Marketing,2045,2,Female,100,2,2,Sales Executive,4,Married,6652,4,Y,No,13,3,1,1,8
37,No,Travel_Rarely,309,Sales,10,PhD,Life Sciences,1105,4,Female,88,2,2,Sales Executive,4,Divorced,6694,2,Y,Yes,14,3,3,3,8
34,No,Travel_Rarely,704,Sales,28,Master,Marketing,2035,4,Female,95,2,2,Sales Executive,3,Married,6712,1,Y,No,21,4,4,2,8
40,No,Travel_Rarely,300,Sales,26,Master,Marketing,1066,3,Male,74,3,2,Sales Executive,1,Married,8396,1,Y,No,14,3,2,1,8
41,Yes,Travel_Frequently,143,Sales,4,Master,Marketing,488,1,Male,56,3,2,Sales Executive,2,Single,9355,1,Y,No,18,3,3,0,8
33,No,Travel_Frequently,1111,Sales,5,High School,Life Sciences,1395,2,Male,61,3,2,Sales Executive,4,Married,9998,6,Y,No,13,3,1,0,8
34,No,Travel_Rarely,204,Sales,14,Master,Technical Degree,666,3,Female,31,3,1,Sales Representative,3,Divorced,2579,1,Y,Yes,18,3,4,2,8
28,No,Travel_Rarely,1476,Research & Development,16,Bachelor,Medical,412,2,Male,68,4,2,Healthcare Representative,1,Single,5661,0,Y,No,19,3,3,0,9
37,No,Travel_Rarely,367,Research & Development,25,Bachelor,Medical,1161,3,Female,52,2,2,Healthcare Representative,4,Divorced,5731,7,Y,No,13,3,3,2,9
33,No,Travel_Frequently,1303,Research & Development,7,Bachelor,Life Sciences,1970,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968,1,Y,No,20,4,3,3,9
44,No,Travel_Rarely,1459,Research & Development,10,PhD,Other,40,4,Male,41,3,2,Healthcare Representative,4,Married,6465,2,Y,Yes,13,3,4,0,9
32,No,Non-Travel,1146,Research & Development,15,PhD,Medical,1955,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667,5,Y,No,18,3,2,1,9
27,No,Travel_Rarely,,Research & Development,7,Master,Medical,764,4,Female,55,2,2,Healthcare Representative,1,Single,6811,8,Y,No,19,3,1,0,9
33,No,Travel_Rarely,654,Research & Development,5,Master,Life Sciences,1099,4,Male,34,2,3,Healthcare Representative,4,Divorced,7119,4,Y,No,15,3,3,1,9
29,Yes,Travel_Frequently,337,Research & Development,14,High School,Other,1421,3,Female,84,3,3,Healthcare Representative,4,Single,7553,0,Y,Yes,12,3,1,0,9
44,No,Travel_Rarely,,Research & Development,2,Master,Life Sciences,1703,3,Female,96,4,3,Healthcare Representative,4,Married,7879,1,Y,Yes,19,3,2,1,9
36,No,Travel_Rarely,711,Research & Development,5,PhD,Life Sciences,1651,2,Female,42,3,3,Healthcare Representative,1,Married,8008,4,Y,No,12,3,3,2,9
34,No,Travel_Rarely,1442,Research & Development,9,Master,Medical,717,4,Female,46,2,3,Healthcare Representative,2,Single,8621,1,Y,No,14,3,2,0,9
29,No,Travel_Rarely,441,Research & Development,8,High School,Other,1544,3,Female,39,1,2,Healthcare Representative,1,Married,9715,3,Y,No,13,3,3,1,9
39,No,Travel_Rarely,613,Research & Development,6,High School,Medical,2062,4,Male,42,2,3,Healthcare Representative,1,Married,9991,4,Y,No,15,3,1,1,9
31,No,Travel_Rarely,106,Human Resources,2,Master,Human Resources,424,1,Male,62,2,2,Human Resources,1,Married,6410,3,Y,No,12,3,4,0,9
35,No,Travel_Rarely,1146,Human Resources,26,PhD,Life Sciences,2040,3,Female,31,3,3,Human Resources,4,Single,8837,1,Y,Yes,16,3,3,0,9
45,No,Travel_Rarely,176,Human Resources,4,Master,Life Sciences,1744,3,Female,56,1,3,Human Resources,3,Married,9756,4,Y,No,21,4,3,2,9
30,No,Non-Travel,1400,Research & Development,3,Master,Life Sciences,562,3,Male,53,3,1,Laboratory Technician,4,Married,,4,Y,No,15,3,3,1,9
32,No,Travel_Rarely,128,Research & Development,2,High School,Technical Degree,362,4,Male,84,2,2,Laboratory Technician,1,Single,2176,4,Y,No,13,3,4,0,9
43,No,Travel_Frequently,185,Research & Development,10,PhD,Life Sciences,430,3,Female,33,3,1,Laboratory Technician,4,Single,2455,0,Y,No,19,3,1,0,9
38,No,Travel_Frequently,594,Research & Development,2,Bachelor,Medical,1760,3,Female,75,2,1,Laboratory Technician,2,Married,2468,4,Y,No,14,3,2,1,9
29,No,Travel_Rarely,1082,Research & Development,9,PhD,Medical,1709,4,Female,43,3,1,Laboratory Technician,3,Married,2974,9,Y,No,17,3,3,1,9
52,No,Travel_Rarely,1325,Research & Development,11,PhD,Life Sciences,813,4,Female,82,3,2,Laboratory Technician,3,Married,3149,8,Y,No,20,4,2,1,9
45,No,Non-Travel,248,Research & Development,23,Bachelor,Life Sciences,1002,4,Male,42,3,2,Laboratory Technician,1,Married,3633,1,Y,Yes,15,3,3,1,9
35,No,Travel_Rarely,538,Research & Development,25,Bachelor,Other,652,1,Male,54,2,2,Laboratory Technician,4,Single,3681,4,Y,No,14,3,4,0,9
44,No,Non-Travel,381,Research & Development,24,Master,Medical,744,1,Male,49,1,1,Laboratory Technician,3,Single,3708,2,Y,No,14,3,3,0,9
45,No,Non-Travel,,Research & Development,4,Bachelor,Life Sciences,972,3,Male,57,3,2,Laboratory Technician,2,Married,4447,1,Y,No,12,3,2,0,9
36,Yes,Travel_Rarely,660,Research & Development,15,Master,Other,1052,1,Male,81,3,2,Laboratory Technician,3,Divorced,4834,7,Y,No,14,3,2,1,9
43,No,Travel_Frequently,559,Research & Development,10,PhD,Life Sciences,448,3,Female,82,2,2,Laboratory Technician,3,Divorced,5257,1,Y,No,11,3,2,1,9
36,No,Travel_Frequently,1302,Research & Development,6,PhD,Life Sciences,1594,1,Male,80,4,2,Laboratory Technician,1,Married,5562,3,Y,Yes,13,3,4,1,9
34,Yes,Travel_Frequently,658,Research & Development,7,Master,Life Sciences,147,1,Male,66,1,2,Laboratory Technician,3,Single,6074,1,Y,Yes,24,4,4,0,9
39,No,Non-Travel,,Research & Development,1,Master,Life Sciences,1737,4,Male,77,3,2,Laboratory Technician,4,Married,6472,1,Y,Yes,15,3,4,1,9
39,No,Non-Travel,439,Research & Development,9,Master,Life Sciences,1132,3,Male,70,3,2,Laboratory Technician,2,Single,6782,9,Y,No,15,3,3,0,9
30,No,Travel_Rarely,634,Research & Development,17,PhD,Medical,1321,2,Female,95,3,3,Manager,1,Married,11916,1,Y,Yes,23,4,4,2,9
54,No,Travel_Rarely,157,Research & Development,10,Master,Medical,1980,3,Female,77,3,2,Manufacturing Director,1,Single,4440,6,Y,Yes,19,3,4,0,9
39,No,Travel_Rarely,524,Research & Development,18,Bachelor,Life Sciences,1322,1,Male,32,3,2,Manufacturing Director,3,Single,4534,0,Y,No,11,3,1,0,9
34,No,Travel_Frequently,426,Research & Development,10,PhD,Life Sciences,1615,3,Male,42,4,2,Manufacturing Director,4,Divorced,4724,1,Y,No,13,3,1,1,9
31,No,Travel_Frequently,163,Research & Development,24,High School,Technical Degree,1736,4,Female,30,3,2,Manufacturing Director,4,Single,5238,2,Y,No,20,4,4,0,9
54,No,Travel_Rarely,376,Research & Development,19,PhD,Medical,799,4,Female,95,3,2,Manufacturing Director,1,Divorced,5485,9,Y,Yes,11,3,2,2,9
37,No,Travel_Rarely,671,Research & Development,19,Master,Life Sciences,1631,3,Male,85,3,2,Manufacturing Director,3,Married,5768,3,Y,No,17,3,1,3,9
32,No,Travel_Rarely,427,Research & Development,1,Master,Medical,78,1,Male,33,3,2,Manufacturing Director,4,Married,6162,1,Y,Yes,22,4,2,1,9
38,No,Travel_Rarely,1084,Research & Development,29,Master,Technical Degree,273,4,Male,54,3,2,Manufacturing Director,4,Married,6261,3,Y,No,18,3,1,1,9
45,No,Travel_Frequently,1199,Research & Development,7,PhD,Life Sciences,341,1,Male,77,4,2,Manufacturing Director,3,Married,6434,4,Y,No,17,3,4,1,9
27,No,Travel_Rarely,608,Research & Development,1,Bachelor,Life Sciences,725,3,Female,68,3,3,Manufacturing Director,1,Married,7412,1,Y,No,11,3,4,0,9
